City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Luoyang,CN,2022-08-11 18:38:24,34.6836,112.4536,77.36,86,1,1.45
277,Coquimbo,CL,2022-08-11 18:38:52,-29.9533,-71.3436,55.13,82,100,6.91
278,Deputatskiy,RU,2022-08-11 18:38:52,69.3,139.9,47.44,81,100,4.29
279,Saint George,US,2022-08-11 18:35:58,37.1041,-113.5841,89.64,41,0,3.0
280,Narsaq,GL,2022-08-11 18:37:38,60.9167,-46.05,59.22,74,13,4.0
281,Tocopilla,CL,2022-08-11 18:38:53,-22.092,-70.1979,64.26,65,8,6.42
282,Sahuaripa,MX,2022-08-11 18:38:53,29.05,-109.2333,87.94,55,12,2.57
283,Camalu,MX,2022-08-11 18:38:54,30.85,-116.0667,79.02,64,99,7.7
284,Ilulissat,GL,2022-08-11 18:38:54,69.2167,-51.1,41.02,93,75,4.61
285,Auki,SB,2022-08-11 18:38:55,-8.7676,160.7034,75.81,89,100,3.56
286,Muli,MV,2022-08-11 18:38:55,2.9167,73.5667,81.43,78,15,8.28
287,Jibuti,DJ,2022-08-11 18:38:55,11.5,42.5,86.02,50,67,5.97
288,Sumenep,ID,2022-08-11 18:38:56,-7.0167,113.8667,80.46,81,92,11.1
289,Manavalakurichi,IN,2022-08-11 18:38:56,8.1333,77.3,78.46,82,100,12.88
290,Nancha,CN,2022-08-11 18:38:56,47.1333,129.2667,53.64,97,32,2.73
291,Vamvakou,GR,2022-08-11 18:38:57,39.3333,22.4167,77.54,73,100,7.38
292,Beloye,UA,2022-08-11 18:38:57,48.4952,39.0505,83.39,34,100,16.13
293,Soyo,AO,2022-08-11 18:38:58,-6.1349,12.3689,69.51,87,97,7.56
294,Rudnyy,KZ,2022-08-11 18:38:58,52.9594,63.1206,68.23,66,63,9.55
295,Mount Isa,AU,2022-08-11 18:38:58,-20.7333,139.5,64.17,34,75,10.36
296,Bubaque,GW,2022-08-11 18:34:08,11.2833,-15.8333,80.56,82,100,16.71
297,Yumen,CN,2022-08-11 18:38:59,40.2833,97.2,81.48,39,0,11.99
298,Boa Vista,BR,2022-08-11 18:36:39,2.8197,-60.6733,93.18,40,75,5.75
299,Wagar,SD,2022-08-11 18:38:59,16.1525,36.2032,83.34,64,36,17.4
300,Pimentel,PE,2022-08-11 18:39:00,-6.8367,-79.9342,71.89,60,0,13.8
301,Beidaud,RO,2022-08-11 18:39:00,44.7167,28.5667,75.22,54,0,8.21
302,Torbay,CA,2022-08-11 18:35:35,47.6666,-52.7314,62.28,83,100,9.22
303,Kaiserslautern,DE,2022-08-11 18:39:01,49.45,7.75,83.14,26,0,9.22
304,Vanavara,RU,2022-08-11 18:39:02,60.34,102.2797,50.23,96,27,4.0
305,Saint Marys,US,2022-08-11 18:35:23,30.7305,-81.5465,93.22,94,100,8.05
306,Kruisfontein,ZA,2022-08-11 18:39:03,-34.0033,24.7314,54.88,91,100,1.59
307,Mildura,AU,2022-08-11 18:36:11,-34.2,142.15,49.28,48,82,9.91
308,Najran,SA,2022-08-11 18:39:03,17.4924,44.1277,90.25,29,100,4.0
309,Klaksvik,FO,2022-08-11 18:38:48,62.2266,-6.589,54.52,79,100,11.52
310,Baijiantan,CN,2022-08-11 18:39:04,45.6333,85.1833,83.8,33,3,4.43
311,Kitimat,CA,2022-08-11 18:39:04,54.0524,-128.6534,73.78,57,2,4.0
312,Dunedin,NZ,2022-08-11 18:36:07,-45.8742,170.5036,36.81,72,3,1.01
313,Sao Filipe,CV,2022-08-11 18:39:05,14.8961,-24.4956,79.57,72,5,11.54
314,Aleksandrov Gay,RU,2022-08-11 18:39:05,50.147,48.5704,78.42,51,100,13.31
315,Trincomalee,LK,2022-08-11 18:39:23,8.5711,81.2335,81.41,75,100,16.26
316,Huoqiu,CN,2022-08-11 18:40:07,32.3394,116.2694,82.85,68,20,1.54
317,Chapleau,CA,2022-08-11 18:40:07,47.8405,-83.4034,68.09,37,0,8.05
318,Edea,CM,2022-08-11 18:40:08,3.8,10.1333,72.75,99,100,2.51
319,Grindavik,IS,2022-08-11 18:40:08,63.8424,-22.4338,52.27,76,75,13.8
320,Yining,CN,2022-08-11 18:40:09,29.0361,114.5636,79.03,73,100,2.44
321,Aykhal,RU,2022-08-11 18:40:10,66.0,111.5,46.58,97,100,16.75
322,Hobyo,SO,2022-08-11 18:40:10,5.3505,48.5268,77.02,75,87,25.9
323,Inirida,CO,2022-08-11 18:40:11,3.8653,-67.9239,84.76,69,89,1.86
324,Hueyapan,MX,2022-08-11 18:40:11,18.8667,-98.6667,71.78,53,100,3.44
325,Sungaipenuh,ID,2022-08-11 18:40:12,-2.0833,101.3833,67.77,98,94,0.58
326,Bambous Virieux,MU,2022-08-11 18:40:12,-20.3428,57.7575,70.21,64,40,18.41
327,Thunder Bay,CA,2022-08-11 18:38:17,48.4001,-89.3168,71.51,40,20,6.91
328,Cheremshan,RU,2022-08-11 18:40:13,54.6667,51.5,59.63,71,91,4.38
329,Muborak,UZ,2022-08-11 18:40:13,39.2553,65.1528,78.62,21,0,12.88
330,Ostersund,SE,2022-08-11 18:40:13,63.1792,14.6357,59.45,72,20,2.3
331,Shingu,JP,2022-08-11 18:40:04,33.7333,135.9833,78.22,92,100,1.79
332,Kallaste,EE,2022-08-11 18:40:14,58.655,27.1592,68.23,65,100,9.73
333,Asyut,EG,2022-08-11 18:40:15,27.181,31.1837,93.38,21,1,7.56
334,Padang,ID,2022-08-11 18:35:29,-0.9492,100.3543,79.03,89,92,3.11
335,Gimli,CA,2022-08-11 18:40:15,50.6336,-96.9907,72.0,47,99,6.69
336,Trang,TH,2022-08-11 18:40:16,7.5,99.5,75.33,94,100,0.92
337,Alyangula,AU,2022-08-11 18:40:16,-13.8483,136.4192,70.05,76,29,7.05
338,Khatanga,RU,2022-08-11 18:38:20,71.9667,102.5,44.28,65,100,5.88
339,Verkhoyansk,RU,2022-08-11 18:40:17,67.5447,133.385,52.03,91,48,4.76
340,Saint-Paul,RE,2022-08-11 18:40:17,-21.0096,55.2707,69.37,64,40,3.65
341,Rathenow,DE,2022-08-11 18:40:18,52.6066,12.337,76.01,32,65,6.38
342,Alekseyevsk,RU,2022-08-11 18:40:18,57.8406,108.3492,58.24,71,87,3.31
343,Huadian,CN,2022-08-11 18:40:18,42.9633,126.7478,60.19,95,5,3.51
344,Gravdal,NO,2022-08-11 18:40:19,68.1214,13.5031,51.69,82,75,6.91
345,Lakhnadon,IN,2022-08-11 18:40:19,22.6,79.6,72.79,94,100,5.82
346,Novokizhinginsk,RU,2022-08-11 18:40:20,51.6115,109.5917,52.93,93,35,5.77
347,Chernyshevsk,RU,2022-08-11 18:40:20,52.5243,117.0174,58.98,73,96,1.07
348,Jaciara,BR,2022-08-11 18:40:20,-15.9653,-54.9683,80.65,17,0,3.58
349,Plymouth,US,2022-08-11 18:40:21,41.8334,-70.8328,80.22,88,100,4.61
350,Half Moon Bay,US,2022-08-11 18:38:15,37.4636,-122.4286,80.15,69,100,17.27
351,Barcelona,ES,2022-08-11 18:36:14,41.3888,2.159,91.62,61,0,9.22
352,Olot,ES,2022-08-11 18:40:22,42.181,2.4901,81.27,58,100,3.0
353,Aklavik,CA,2022-08-11 18:40:22,68.2191,-135.0107,59.0,63,20,5.75
354,Olafsvik,IS,2022-08-11 18:40:22,64.8945,-23.7142,50.95,78,6,12.88
355,Belmonte,BR,2022-08-11 18:40:23,-15.8631,-38.8828,78.08,71,62,11.36
356,Caborca,MX,2022-08-11 18:40:23,30.5838,-111.101,88.36,40,65,2.39
357,Bodden Town,KY,2022-08-11 18:40:24,19.2833,-81.25,86.94,70,40,10.36
358,Camacha,PT,2022-08-11 18:40:24,33.0833,-16.3333,71.02,68,20,10.36
359,Mutare,ZW,2022-08-11 18:40:25,-18.9707,32.6709,58.33,62,0,4.29
360,Petropavlovsk-Kamchatskiy,RU,2022-08-11 18:40:25,53.0452,158.6483,50.59,100,100,4.47
361,Belle Fourche,US,2022-08-11 18:40:25,44.6714,-103.8522,100.51,13,15,1.63
362,Akdepe,TM,2022-08-11 18:40:26,42.0551,59.3788,78.89,33,0,11.23
363,Shache,CN,2022-08-11 18:41:26,38.4167,77.2406,82.71,38,100,4.05
364,Healesville,AU,2022-08-11 18:41:27,-37.65,145.5167,52.45,88,87,1.01
365,Ituverava,BR,2022-08-11 18:39:12,-20.3394,-47.7806,72.03,36,0,9.19
366,Wattegama,LK,2022-08-11 18:41:27,6.7989,81.4808,78.53,68,100,2.24
367,Maniitsoq,GL,2022-08-11 18:41:28,65.4167,-52.9,44.17,81,97,11.88
368,Mnogovershinnyy,RU,2022-08-11 18:41:28,53.9353,139.9242,53.01,99,100,2.42
369,Whitehorse,CA,2022-08-11 18:40:00,60.7161,-135.0538,54.37,84,100,12.66
370,Sibolga,ID,2022-08-11 18:41:29,1.7427,98.7792,75.38,81,17,4.68
371,Puebloviejo,CO,2022-08-11 18:41:29,10.9938,-74.2844,89.78,66,40,8.05
372,Luderitz,NA,2022-08-11 18:41:30,-26.6481,15.1594,56.93,84,32,8.88
373,Lebu,CL,2022-08-11 18:41:30,-37.6167,-73.65,52.81,77,100,4.25
374,Miri,MY,2022-08-11 18:38:21,4.4148,114.0089,82.54,89,40,3.44
375,Praya,CV,2022-08-11 18:38:56,14.9215,-23.5087,88.34,48,20,5.75
376,Cockburn Town,TC,2022-08-11 18:41:31,21.4612,-71.1419,81.75,75,12,15.12
377,Semnan,IR,2022-08-11 18:41:31,35.5729,53.3971,82.49,18,0,7.38
378,Puksoozero,RU,2022-08-11 18:41:32,62.5903,40.6066,62.82,65,100,12.3
379,Labuhan,ID,2022-08-11 18:41:32,-6.8844,112.2051,77.5,87,100,6.62
380,Chokurdakh,RU,2022-08-11 18:41:33,70.6333,147.9167,49.05,72,100,7.92
381,Carnot,CF,2022-08-11 18:41:33,4.9409,15.8665,69.6,95,100,2.44
382,Rosarito,MX,2022-08-11 18:41:33,32.3333,-117.0333,97.63,51,0,12.95
383,Makat,KZ,2022-08-11 18:41:34,47.6469,53.3463,88.72,19,0,9.44
384,San Cristobal,VE,2022-08-11 18:41:34,7.7669,-72.225,89.78,42,32,9.17
385,Nangal,IN,2022-08-11 18:41:34,31.3667,76.3833,77.94,77,100,3.89
386,Saint-Leu,RE,2022-08-11 18:41:35,-21.15,55.2833,68.32,65,71,3.15
387,Fernley,US,2022-08-11 18:40:02,39.608,-119.2518,89.56,26,0,3.69
388,Aloleng,PH,2022-08-11 18:41:36,16.1307,119.7824,79.99,81,100,1.63
389,Seoul,KR,2022-08-11 18:40:08,37.5683,126.9778,76.39,94,40,1.14
390,Ahipara,NZ,2022-08-11 18:41:36,-35.1667,173.1667,47.12,78,12,4.85
391,Lafiagi,NG,2022-08-11 18:41:38,8.8667,5.4167,75.51,93,100,2.71
392,Tiznit,MA,2022-08-11 18:41:38,29.5833,-9.5,75.13,60,0,6.33
393,Mazamari,PE,2022-08-11 18:41:39,-11.3258,-74.5308,86.86,45,29,1.72
394,Tigil,RU,2022-08-11 18:41:39,57.8,158.6667,57.6,93,91,4.79
395,Khani,GE,2022-08-11 18:41:40,41.9563,42.9566,67.57,90,3,2.28
396,Entre Rios,BR,2022-08-11 18:41:40,-11.9419,-38.0844,84.9,45,0,8.25
397,Port Lincoln,AU,2022-08-11 18:41:40,-34.7333,135.8667,53.94,78,97,19.08
398,Isangel,VU,2022-08-11 18:41:41,-19.55,169.2667,69.19,63,6,14.81
399,Repnoye,RU,2022-08-11 18:41:41,51.5921,43.1861,68.94,73,100,11.65
400,Verkhniy Baskunchak,RU,2022-08-11 18:41:42,48.2256,46.7217,85.37,33,91,20.8
401,Coria,ES,2022-08-11 18:41:42,39.9879,-6.5377,88.12,17,0,6.91
402,Coromandel,BR,2022-08-11 18:39:44,-18.4733,-47.2003,76.28,15,7,4.36
403,Mahroni,IN,2022-08-11 18:41:43,24.5862,78.7288,76.62,91,100,9.53
404,Ixtapa,MX,2022-08-11 18:41:43,20.7,-105.2,88.23,62,75,6.91
405,Kristinehamn,SE,2022-08-11 18:38:57,59.3098,14.1081,70.36,67,0,11.97
406,Namboongan,PH,2022-08-11 18:41:44,16.3033,120.3758,79.97,81,100,0.83
407,Victoria Point,AU,2022-08-11 18:41:44,-27.5833,153.3,60.15,95,100,3.2
408,Chimoio,MZ,2022-08-11 18:41:44,-19.1164,33.4833,64.26,72,0,6.91
409,Xai-Xai,MZ,2022-08-11 18:42:46,-25.0519,33.6442,68.94,72,11,9.95
410,Guerrero Negro,MX,2022-08-11 18:42:46,27.9769,-114.0611,82.26,47,2,13.35
411,Minudasht,IR,2022-08-11 18:42:47,37.2289,55.3747,78.37,38,0,0.0
412,Kailua,US,2022-08-11 18:42:47,21.4022,-157.7394,82.38,73,75,14.97
413,Sitka,US,2022-08-11 18:42:47,57.0531,-135.33,60.69,82,75,0.0
414,Martil,MA,2022-08-11 18:42:48,35.6166,-5.2752,78.76,73,40,6.91
415,Vao,NC,2022-08-11 18:42:48,-22.6667,167.4833,68.0,57,5,16.69
416,Yenagoa,NG,2022-08-11 18:42:49,4.9247,6.2642,74.62,93,100,5.08
417,Kamwenge,UG,2022-08-11 18:42:49,0.1866,30.4539,72.34,60,100,2.98
418,Vardo,NO,2022-08-11 18:42:49,70.3705,31.1107,53.58,87,100,8.05
419,Hervey Bay,AU,2022-08-11 18:39:19,-25.2986,152.8535,62.55,82,100,3.78
420,Godda,IN,2022-08-11 18:42:50,24.8333,87.2167,77.97,90,2,4.81
421,Zlate Hory,CZ,2022-08-11 18:42:50,50.2638,17.396,61.21,73,34,3.62
422,Harper,LR,2022-08-11 18:42:51,4.375,-7.7169,76.44,79,98,10.87
423,Kuytun,RU,2022-08-11 18:42:11,54.3419,101.5036,51.85,93,6,3.58
424,Cajabamba,PE,2022-08-11 18:42:51,-7.6167,-78.05,67.41,37,44,5.79
425,Hualmay,PE,2022-08-11 18:42:52,-11.0964,-77.6139,67.53,68,16,10.11
426,Ranau,MY,2022-08-11 18:42:52,5.9538,116.6641,71.04,96,98,0.27
427,Kokorevka,RU,2022-08-11 18:42:52,52.5872,34.2778,66.83,77,15,9.28
428,Saint Anthony,US,2022-08-11 18:42:53,45.0205,-93.218,83.84,45,0,11.5
429,Hwange,ZW,2022-08-11 18:42:53,-18.3693,26.5019,69.03,34,0,2.75
430,Zyryanka,RU,2022-08-11 18:42:53,65.75,150.85,60.76,67,97,7.56
431,Makaha,US,2022-08-11 18:42:54,21.4694,-158.2175,82.31,61,100,11.5
432,Misratah,LY,2022-08-11 18:42:54,32.3754,15.0925,82.74,62,0,6.42
433,Emmett,US,2022-08-11 18:42:55,43.8735,-116.4993,94.37,41,0,1.01
434,Bonavista,CA,2022-08-11 18:42:55,48.6499,-53.1147,58.5,79,88,11.74
435,Machali,CL,2022-08-11 18:42:55,-34.1833,-70.6667,61.88,45,0,5.75
436,Hofn,IS,2022-08-11 18:42:56,64.2539,-15.2082,51.94,83,100,15.95
437,Chivay,PE,2022-08-11 18:42:56,-15.6383,-71.6011,61.84,22,6,3.71
438,Muros,ES,2022-08-11 18:42:57,42.7762,-9.0603,73.09,87,55,1.59
439,Nakamura,JP,2022-08-11 18:42:57,32.9833,132.9333,76.6,95,91,2.91
440,Kavaratti,IN,2022-08-11 18:42:57,10.5669,72.642,81.39,83,22,20.47
441,Broken Hill,AU,2022-08-11 18:42:53,-31.95,141.4333,47.03,51,10,15.59
442,Cameta,BR,2022-08-11 18:42:58,-2.2444,-49.4958,92.39,44,98,4.21
443,Riyadh,SA,2022-08-11 18:41:18,24.6877,46.7219,104.14,15,11,12.62
444,Batagay-Alyta,RU,2022-08-11 18:42:58,67.8006,130.4114,49.15,83,99,5.53
445,Bayan,CN,2022-08-11 18:42:59,46.0833,127.4,55.74,94,5,4.65
446,Emirdag,TR,2022-08-11 18:42:59,39.0197,31.15,67.98,63,0,6.87
447,Gravelbourg,CA,2022-08-11 18:43:00,49.8834,-106.5512,78.13,32,100,16.84
448,Twentynine Palms,US,2022-08-11 18:41:03,34.1356,-116.0542,97.14,30,51,4.0
449,Cabra,ES,2022-08-11 18:43:01,37.4725,-4.4421,88.2,35,0,6.8
450,Teknaf,BD,2022-08-11 18:43:01,20.8624,92.3058,79.23,89,100,3.65
451,Husavik,IS,2022-08-11 18:43:01,66.0449,-17.3389,53.42,67,100,5.84
452,Naze,JP,2022-08-11 18:43:02,28.3667,129.4833,79.72,83,100,5.17
453,Liverpool,GB,2022-08-11 18:43:02,53.4106,-2.9779,86.54,50,0,10.36
454,Nantucket,US,2022-08-11 18:43:03,41.2835,-70.0995,71.74,75,100,4.61
455,Tubmanburg,LR,2022-08-11 18:43:03,6.8708,-10.8172,74.39,91,65,6.22
456,Darhan,MN,2022-08-11 18:44:04,49.4867,105.9228,59.34,85,94,3.15
457,Penzance,GB,2022-08-11 18:44:04,50.1186,-5.5371,79.48,66,0,7.74
458,Benguela,AO,2022-08-11 18:44:05,-12.5763,13.4055,68.92,83,55,3.51
459,Tselinnoye,RU,2022-08-11 18:44:05,53.0833,85.6667,60.75,93,100,2.77
460,Sens,FR,2022-08-11 18:44:05,48.1667,3.3333,80.37,24,0,9.19
461,Gat,IL,2022-08-11 18:43:05,31.61,34.7642,81.81,100,0,6.62
462,Dali,CN,2022-08-11 18:44:06,25.7,100.1833,63.97,90,82,4.47
463,Chicama,PE,2022-08-11 18:44:06,-7.8447,-79.1469,61.34,58,13,9.4
464,Sampit,ID,2022-08-11 18:44:07,-2.5333,112.95,74.34,93,97,2.26
465,Roald,NO,2022-08-11 18:44:07,62.5833,6.1333,62.17,94,75,4.61
466,Esso,RU,2022-08-11 18:44:07,55.9333,158.7,54.27,91,12,3.06
467,Honiara,SB,2022-08-11 18:44:08,-9.4333,159.95,76.23,92,99,6.02
468,Zhangye,CN,2022-08-11 18:39:12,38.9342,100.4517,82.15,52,4,2.68
469,Santa Vitoria Do Palmar,BR,2022-08-11 18:44:08,-33.5189,-53.3681,59.05,70,16,6.15
470,Konstantinovo,BY,2022-08-11 18:44:09,54.6628,29.2699,61.52,79,0,2.44
471,Zyryanskoye,RU,2022-08-11 18:44:09,56.8306,86.6258,53.78,81,0,6.51
472,Jiamusi,CN,2022-08-11 18:39:10,46.8333,130.35,56.61,93,4,3.76
473,Pitmoaga,BF,2022-08-11 18:44:10,12.2397,-1.8767,87.42,70,100,7.49
474,Denia,ES,2022-08-11 18:44:10,38.8408,0.1057,87.64,55,0,8.01
475,Tabou,CI,2022-08-11 18:44:11,4.423,-7.3528,76.57,78,99,9.84
476,Severnoye,RU,2022-08-11 18:44:11,56.3491,78.3619,58.26,88,5,6.76
477,Mlonggo,ID,2022-08-11 18:44:11,-6.5333,110.7,78.93,81,99,5.14
478,Suihua,CN,2022-08-11 18:44:12,46.6406,126.9969,55.22,94,0,5.82
479,Ambulu,ID,2022-08-11 18:44:12,-8.345,113.6058,75.16,93,57,2.84
480,Dharchula,IN,2022-08-11 18:44:13,29.85,80.5333,72.3,77,42,4.76
481,Bandarbeyla,SO,2022-08-11 18:44:13,9.4942,50.8122,77.45,75,100,29.57
482,Korla,CN,2022-08-11 18:44:14,41.7597,86.1469,86.49,27,15,16.69
483,Brezovo,BG,2022-08-11 18:44:14,42.35,25.0833,68.99,47,93,5.64
484,Nouadhibou,MR,2022-08-11 18:44:14,20.931,-17.0347,76.98,69,1,21.85
485,Ostrovnoy,RU,2022-08-11 18:44:15,68.0531,39.5131,53.65,88,7,6.93
486,Sakakah,SA,2022-08-11 18:44:15,29.9697,40.2064,98.17,23,0,8.93
487,Les Mureaux,FR,2022-08-11 18:44:16,49.0,1.9167,88.38,28,0,6.91
488,Berlevag,NO,2022-08-11 18:44:16,70.8578,29.0864,55.2,87,75,9.22
489,Fuerte Olimpo,PY,2022-08-11 18:44:17,-21.0415,-57.8738,77.94,24,0,4.63
490,Clinton,US,2022-08-11 18:40:42,42.587,-82.9199,80.89,56,75,11.5
491,Gloversville,US,2022-08-11 18:44:17,43.0528,-74.3438,82.98,64,0,8.05
492,Naron,ES,2022-08-11 18:44:17,43.5167,-8.1528,73.6,90,9,3.53
493,Brae,GB,2022-08-11 18:44:18,60.3964,-1.353,54.68,97,100,8.55
494,Karratha,AU,2022-08-11 18:44:18,-20.7377,116.8463,63.57,29,1,13.4
495,San Quintin,MX,2022-08-11 18:44:19,30.4833,-115.95,77.41,67,100,10.29
496,La Palma,US,2022-08-11 18:44:19,33.8464,-118.0467,101.5,51,20,6.91
497,Mount Gambier,AU,2022-08-11 18:44:19,-37.8333,140.7667,46.15,96,100,4.99
498,Cayenne,GF,2022-08-11 18:44:20,4.9333,-52.3333,86.09,16,0,4.61
499,Mehamn,NO,2022-08-11 18:44:20,71.0357,27.8492,53.55,76,75,29.93
500,Dublin,US,2022-08-11 18:42:13,37.7021,-121.9358,82.9,57,0,10.36
501,Sorong,ID,2022-08-11 18:44:21,-0.8833,131.25,76.5,88,96,8.81
502,Coihueco,CL,2022-08-11 18:44:21,-36.6167,-71.8333,50.74,76,0,5.75
503,Tiarei,PF,2022-08-11 18:45:22,-17.5333,-149.3333,80.62,75,4,12.82
504,Kenai,US,2022-08-11 18:45:03,60.5544,-151.2583,57.29,95,100,9.22
505,Lerwick,GB,2022-08-11 18:45:22,60.1545,-1.1494,55.4,98,100,7.85
506,Mangrol,IN,2022-08-11 18:45:23,21.1167,70.1167,80.69,90,100,21.0
507,Southampton,GB,2022-08-11 18:45:23,50.904,-1.4043,88.45,34,0,7.0
508,Morant Bay,JM,2022-08-11 18:45:23,17.8815,-76.4093,89.22,64,0,11.99
509,Toro,CO,2022-08-11 18:45:24,4.6117,-76.0814,83.08,61,61,2.55
510,Dzhebariki-Khaya,RU,2022-08-11 18:45:24,62.2167,135.8,55.4,95,93,0.65
511,Torrevieja,ES,2022-08-11 18:45:25,37.9787,-0.6822,89.6,74,0,3.0
512,Tougan,BF,2022-08-11 18:45:25,13.0667,-3.0667,83.62,66,73,9.69
513,Los Llanos De Aridane,ES,2022-08-11 18:45:25,28.6585,-17.9182,71.13,83,75,16.11
514,Kotaparh,IN,2022-08-11 18:45:27,19.15,82.35,72.48,95,100,6.87
515,Verkh-Usugli,RU,2022-08-11 18:45:27,52.7,115.1667,51.48,85,98,2.59
516,Caxito,AO,2022-08-11 18:45:28,-8.5785,13.6643,68.16,87,24,5.5
517,Poya,NC,2022-08-11 18:45:28,-21.35,165.15,61.47,73,32,7.14
518,Mitsamiouli,KM,2022-08-11 18:45:28,-11.3847,43.2844,75.49,78,20,8.05
519,La Cruz,MX,2022-08-11 18:45:29,23.9167,-106.9,90.57,58,99,8.37
520,Palmerston,AU,2022-08-11 18:45:29,-12.486,130.9833,73.38,93,4,3.44
521,Cabinda,AO,2022-08-11 18:45:29,-5.55,12.2,70.05,90,100,7.05
522,Singen,DE,2022-08-11 18:45:30,47.7594,8.8403,78.69,63,31,5.5
523,Lagos,NG,2022-08-11 18:44:58,6.5833,3.75,79.12,86,100,6.62
524,Asau,RO,2022-08-11 18:45:30,46.4333,26.4,63.52,69,60,5.17
525,Sorland,NO,2022-08-11 18:45:31,67.667,12.6934,51.66,84,87,25.79
526,Guayaramerin,BO,2022-08-11 18:45:31,-10.8368,-65.3614,84.25,37,0,5.75
527,Sandovo,RU,2022-08-11 18:45:31,58.4602,36.4128,59.27,69,100,5.03
528,Fortuna,US,2022-08-11 18:45:32,40.5982,-124.1573,63.99,85,100,8.05
529,Jiayuguan,CN,2022-08-11 18:45:32,39.8167,98.3,80.1,49,0,7.25
530,Kantunilkin,MX,2022-08-11 18:45:32,21.0917,-87.45,97.84,33,16,8.08
531,Beruwala,LK,2022-08-11 18:45:33,6.4788,79.9828,78.8,90,100,5.66
532,Teguise,ES,2022-08-11 18:45:33,29.0605,-13.564,73.62,61,20,19.57
533,Pankovka,RU,2022-08-11 18:45:34,58.5,31.1999,62.11,75,98,5.26
534,Belyy Yar,RU,2022-08-11 18:45:34,53.6039,91.3903,62.49,77,0,4.47
535,Nara,JP,2022-08-11 18:45:34,34.6851,135.8049,83.52,66,99,2.44
536,North Bend,US,2022-08-11 18:45:35,43.4065,-124.2243,73.92,94,40,6.91
537,Bandar-E Lengeh,IR,2022-08-11 18:45:35,26.5579,54.8807,96.91,56,100,6.91
538,Tres Arroyos,AR,2022-08-11 18:45:36,-38.3739,-60.2798,61.36,48,0,17.31
539,La Ronge,CA,2022-08-11 18:45:36,55.1001,-105.2842,77.22,53,40,10.36
540,Troitskoye,RU,2022-08-11 18:45:36,52.9821,84.6757,60.04,90,100,3.02
541,Bata,GQ,2022-08-11 18:45:37,1.8639,9.7658,76.55,85,100,9.55
542,Christchurch,NZ,2022-08-11 18:41:23,-43.5333,172.6333,28.47,100,6,1.14
543,Kununurra,AU,2022-08-11 18:45:37,-15.7667,128.7333,73.38,35,6,6.91
544,Porto Santo,PT,2022-08-11 18:45:38,33.072,-16.3415,73.78,68,20,9.22
545,Seymchan,RU,2022-08-11 18:45:38,62.8833,152.4333,58.12,89,100,2.53
546,Saint-Georges,GD,2022-08-11 18:45:39,12.0564,-61.7485,87.48,66,75,8.05
547,Porto Tolle,IT,2022-08-11 18:45:39,44.9497,12.3245,76.75,42,6,2.98
548,Great Falls,US,2022-08-11 18:45:40,47.5002,-111.3008,85.39,32,0,12.66
549,Kanniyakumari,IN,2022-08-11 18:45:40,8.0833,77.5667,79.97,78,100,18.45
550,Khoy,IR,2022-08-11 18:45:41,38.5504,44.9535,78.17,44,0,4.61
551,Candoni,PH,2022-08-11 18:46:41,9.817,122.6043,75.36,89,43,1.48
552,Kieta,PG,2022-08-11 18:46:41,-6.2167,155.6333,78.26,82,100,1.01
553,Eston,CA,2022-08-11 18:46:42,51.1501,-108.7514,76.93,44,95,14.34
554,Port Macquarie,AU,2022-08-11 18:46:42,-31.4333,152.9167,51.89,81,100,6.42
